review_id,brand_name,store_name,review_title,review_comment,locale,rating,sentiment,reply_created_at,reply,gpt-4o,gpt-4o-mini
198553162,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,リニューアルしたばかりの最上階にお泊りでした。朝食もとても美味しかったです。,ja,5,POSITIVE,2025-02-27 16:37:09,"この度はオリエンタルホテル東京ベイにご宿泊賜りまして誠にありがとうございます。また、ご滞在の感想をお寄せいただき重ねて厚く御礼申し上げます。
お客様のまたのお越しを、心よりお待ち申し上げております。
オリエンタルホテル東京ベイ　スタッフ一同
",この度はリニューアル後の客室にご宿泊いただき、誠にありがとうございます。朝食もご満足いただけたようで大変嬉しく思います。今後も快適で素敵な時間をお過ごしいただけるよう努めて参りますので、またのお越しを心よりお待ちしております。,"ご宿泊いただきありがとうございます。リニューアルした最上階をお楽しみいただけたとのことで、大変嬉しく思います。
 

 朝食もご満足いただけたようで何よりです。これからもお客様にご満足いただけるよう、サービス向上に努めてまいります。
 

 またのご利用をお待ちしております。"
198092973,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,ディズニーへ行くために利用しています。今回チェックイン日は娘と別行動で私はTDLから、娘は渋谷からホテルで合流でしたが駅近なのとTDRからシャトルバスがあったのでとても楽でした。リニューアル後初の宿泊でしたがコンビニがあるのとアメニティルームや無料ラウンジでお菓子などを持ち帰って食べることができたりお子さんも遊ぶことができて楽しそうでした。洗い場付きお風呂とトイレが別で良かったです。客室にもよるとは思いますがソファーがないため手荷物を置く場所が丸い椅子一脚と小さめのテーブルのみだったので広げたスーツケースの上に置いていました。これだけが少し残念でした。,ja,5,POSITIVE,2025-02-26 16:35:38,"この度はオリエンタルホテル東京ベイにご宿泊賜りまして誠にありがとうございます。また、ご滞在の感想をお寄せいただき重ねて厚く御礼申し上げます。
お客様のまたのお越しを、心よりお待ち申し上げております。

オリエンタルホテル東京ベイ　スタッフ一同
","この度はご宿泊いただき、さらに高評価をいただきありがとうございます。リニューアル後の設備やシャトルバスの利便性をお楽しみいただけたようで嬉しく思います。また、アメニティルームや無料ラウンジがお子様にもお楽しみいただけたことは何よりです。
 

 ご指摘いただきました客室内の手荷物置き場については、貴重なご意見として改善の参考にさせていただきます。今後も快適で便利な環境をご提供できるよう努めて参ります。またのご来館を心よりお待ちしております。","この度はご利用いただき、誠にありがとうございます。
 

 ディズニーへのアクセスが便利でしたとのこと、大変嬉しく思います。リニューアル後の施設もお楽しみいただけたとのことで、私たちのサービスがお役に立てたことが何よりです。
 

 お子様が楽しめるスペースやアメニティルームについてもご評価いただきありがとうございます。お手荷物についてのご指摘、貴重なご意見として今後の改善に活かさせていただきます。
 

 次回も快適にお過ごしいただけるよう、さらに努力してまいりますので、またのご来館を心よりお待ちしております。"
197816055,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,ディズニー旅行で利用しました。ウェルカムサービスや朝食など魅力的なサービスが沢山あり、立地も口コミも良いので宿泊をとても楽しみにしていました。確かにそれらは評判通り良かったのですが、客室の清掃があまりにも行き届いておらず残念でした。写真を載せたように、トイレタンクの上に換気扇のホコリが落ちている、浴室の扉に先客が掛けたと思われるヘアゴムが付いたまま(写真はないが、浴室開けた瞬間に排水口から取った髪の毛が床に落ちててゾッとした)、部屋の隅に干からびたご飯粒が落ちている…。他にもリニューアルされた部屋で新しいはずなのに、鏡や洗面も汚れが残っている…。ルームウェアのボタンも一つ外れたままでした。また、ウェルカムサービスが23時頃までやっているのはとても嬉しいが、その反面お菓子やドリンクの残骸が朝食の時間帯もラウンジやロビー周辺に残っている…(これは客のマナーやモラルの問題でもあるが)。どんなに楽しいサービスがあっても、そのような汚れを目にしてしまうと色々と疑いの目に変わってしまい残念でした。チェックアウトの際、他の客室を清掃する清掃員の声が聞こえてきましたが、日本語ではない言語の方で妙に納得。これはなかなか改善は難しいだろうし、今後このホテルだけでなく全国至る所で起こる問題だなと日本について考える良い機会となりました。(追加)他の口コミにもありますが･スマートチェックインのメールが届かない･キッズパジャマの在庫少ない･子どものタオルは部屋に用意されていないので、必ずアメニティバーに行く必要がある･部屋にあるアメニティは大人の歯ブラシのみ(小さいビニール袋はあるが、持ち帰るための袋やカゴが欲しい)･ボン・ヴォヤージュで送った荷物は自分からフロントに伝えないと出てこない･スリッパすぐ切れる･水道水が飲めるからと水もない･他の方に改善すると書いたがまったく改善されていない事ばかりマランコンフォートの部屋に4人(添い寝2人)で8万とけっこうな値段(三連休初日ではあるが)を払ったにも関わらずこの有様でした。,ja,1,MIXED,2025-03-03 17:55:40,"過日はオリエンタルホテル東京ベイにご宿泊賜り誠にありがとうございました。また、貴重なお時間を頂戴しご滞在の感想をお寄せいただき重ねて厚く御礼申し上げます。
ご利用頂きました客室やウェルカムラウンジにて清掃不備が多数ありました事、お詫び申し上げます。客室内では清掃担当者及び点検者にて準備を整え、客様をお迎えしておりますがお写真でも拝見させて頂きました事態であったこと、朝食時のラウンジの清掃状況、全てにおいてお客様の信頼を裏切る事になり責任者として猛省しております。
ご利用頂くお客様が不快な気持ちであったことをしっかりとスタッフへ伝達し、清潔・安全を提供できる場にして参ります。

その他多くのご意見も頂戴し誠にありがとうございます。この度頂戴したご意見を真摯に受け止め、システム・清掃・備品など改めて状況確認及び見直しを行い関連部署と連携を密にし、ご宿泊のお客様が喜んで頂けるホテル作りを行うよう精進して参ります。

","この度は当施設をご利用いただき、また貴重なご意見をお寄せいただきありがとうございます。
 

 せっかくのディズニー旅行を楽しみにしていただいたにもかかわらず、
 客室の清掃やアメニティに関してご不便をおかけしましたことを心よりお詫び申し上げます。
 

 清掃が行き届いていなかった点については、すぐに改善に努めます。
 また、アメニティやお客様の声に関しても、これからのサービス向上に活かしてまいります。
 

 ご滞在中にご不快な思いをおかけしたこと、
 そしてご期待に沿えなかったことを深く反省し、早急に改善策を講じるようスタッフ一同努めてまいります。
 

 これに懲りず、再びご利用いただけることができましたら幸いです。
 貴重なご意見、本当にありがとうございました。","この度はご宿泊いただき、また貴重なご意見をお寄せいただきありがとうございます。
 

 サービスや立地についてお褒めいただき、大変嬉しく思いますが、客室の清掃状態についてご期待に沿えず誠に申し訳ありませんでした。心地よくご滞在いただくためにも、清掃の徹底を今後の改善に努めてまいります。
 

 また、ウェルカムサービスやアメニティに関するご指摘もありがとうございます。お客様に快適にお過ごしいただけるよう、さらなる改善を図ります。
 

 貴重な体験をお知らせいただき感謝いたします。次回のご来店の際には、安心してご利用いただける環境を提供できるよう努めてまいりますので、ぜひお越しください。"
196770373,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,ディズニーリゾートにインパークするとに、家族で宿泊します。ウェルカムのドリンク、お菓子は、孫に大人気だよ。食事にしても、レストランのビュッフェは予算がなければ、アトレ内のサイゼリアなら安く食べれますよ。６時ごろならお弁当も半額だよ。アメニティもルームから選べるし、孫たちも自分の好きなグッツ選んで満足はしています。部屋も二段ベッドの部屋、２部屋連結の部屋も使いやすいよ。ウェルカムは大人にも、ビール、ワイン、コーヒーも飲め、部屋に持ち帰れるよ。チェクアウトが午後３時なら、部屋でのんびりできますよ。,ja,4,POSITIVE,2025-02-19 16:36:21,"この度はオリエンタルホテル東京ベイにご宿泊頂き誠にありがとうございました。
お客様のまたのお越しを心よりお待ち申し上げます。

オリエンタルホテル東京ベイ　スタッフ一同
","ご家族でのご宿泊を楽しんでいただけているようで、大変嬉しく思います。ウェルカムドリンクやお菓子が皆様に喜んでいただけたこと、またアメニティの選択がご満足いただけたことも光栄です。
 

 レストランやお弁当などの食事についての具体的な情報を共有していただき、ありがとうございます。また、部屋の使い勝手についてもお褒めの言葉をいただき、感謝申し上げます。
 

 今後も皆様に快適で楽しい滞在を提供できるよう努めてまいりますので、またのお越しをお待ちしております。","ご利用いただきありがとうございます。  
 

 ウェルカムドリンクやお菓子が孫さんに喜んでいただけたとのこと、私たちもとても嬉しいです。  
 

 ビュッフェの選択肢や、アトレ内のサイゼリアでの食事もお勧めしていただき、感謝いたします。お部屋のアメニティや配置についてもお褒めの言葉をいただき、スタッフ一同喜んでおります。  
 

 チェックアウト時間も活用して、もっとリラックスしていただけると幸いです。次回のご宿泊も楽しみにお待ちしております。"
195812162,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,ディズニーランドを楽しんだり、旅行に行くなら駅に隣接しているのでオススメです。室内も綺麗で、ロビーにはローソンやアメニティが置いてある部屋、ランドリーもあります。,ja,4,POSITIVE,2025-02-17 16:36:45,"この度はオリエンタルホテル東京ベイにご宿泊頂き誠にありがとうございました。
お客様のまたのお越しを心よりお待ち申し上げます。

オリエンタルホテル東京ベイ　スタッフ一同
",この度はご利用いただき、誠にありがとうございます。駅に隣接している点や室内の清潔さ、そしてロビーの設備を気に入っていただけたようで嬉しく思います。またのご利用を心よりお待ちしております。快適なご滞在となるよう、更に努めて参りますので、今後ともよろしくお願いいたします。,"この度はお越しくださり、ありがとうございます。
 

 駅に隣接している便利さや、室内の綺麗さを評価していただき、大変嬉しく思います。また、便利なアメニティやランドリー施設についても触れていただき、ありがとうございます。
 

 今後とも、旅行やお出かけの際にぜひご利用いただければ幸いです。またのお越しをお待ちしております。"
195725003,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,東京リゾート観光の宿泊地で利用しました。シャトルバスあり、ウェルカムLOUNGEは、とても充実していて、チェクインしてから、とても寛ぐ事ができる配慮が凄いです。たま利用しますね！,ja,5,POSITIVE,2025-02-16 16:56:40,"この度はオリエンタルホテル東京ベイにご宿泊頂き誠にありがとうございました。
お客様のまたのお越しを心よりお待ち申し上げます。

オリエンタルホテル東京ベイ　スタッフ一同",この度はご宿泊いただき、誠にありがとうございます。シャトルバスやウェルカムラウンジをご満足いただけたようで何よりです。寛いでお過ごしいただけたことは私たちにとって大変嬉しい限りです。ぜひまたのご利用を心よりお待ちしております。,"ご宿泊いただき、ありがとうございます。
 

 シャトルバスやウェルカムLOUNGEをご利用いただき、リラックスできたとのお言葉、大変嬉しく思います。お客様に快適にお過ごしいただけるよう、心掛けておりますので、その点を評価していただけたことは励みになります。
 

 ぜひまたのご利用をお待ちしております。次回も素敵なひとときをお過ごしいただけますよう、スタッフ一同努めて参ります。"
195007880,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,宿泊なしでコース料理のみいただきました。とっても美味しかったです♪,ja,5,NONE,2025-02-14 16:37:19,"この度はオリエンタルホテル東京ベイにご宿泊頂き誠にありがとうございました。
お客様のまたのお越しを心よりお待ち申し上げます。

オリエンタルホテル東京ベイ　スタッフ一同",ご来店いただき、誠にありがとうございます。コース料理を楽しんでいただけたようで、嬉しいお言葉に感謝いたします。ぜひ次回はご宿泊もご検討いただければと思います。またのお越しを心よりお待ちしております。,この度はコース料理をお楽しみいただき、ありがとうございます。お料理を気に入っていただけたようで、大変嬉しく思います。ぜひ次回は宿泊もご検討いただければと思います。またのご来店を心よりお待ちしております。
194560909,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,生後７ヶ月の赤ちゃんと一緒に行きました。深浦安駅直結でディズニーシー・ランドのシャトルバス完備。SNSで子連れおおすめと出てきて宿泊しました。フロントには宿泊者全員が利用できるラウンジにドリンクやお菓子(アレルギー対応のお菓子2種類)アイス(シューアイス)がありました。そしてアメニティーバーにはオムツがMとLあり、添い寝する子どものタオル等は部屋に置いていないのでそこで調達しました。お部屋はブルーが基調としてとても綺麗でした。バストイレ別で子ども連れでも安心して利用できました。今回は土足禁止のベビールームが満室だったので子ども用のアメニティーは貸出不可だったのですが、ベビールームに宿泊するとベビーソープ等も貸し出しがあるそうです。朝食はライブキッチンでハンバーガー🍔夫が大興奮していました。朝食時に子どもが抱っこで寝ていたのですが、受付の方が配慮してくださり奥の扉がついた静かな場所へ案内してくださりとても、心が温まりました。子どもが大きくなっても利用したいと思える素敵なホテルでした。素敵な時間をありがとうございます。,ja,4,POSITIVE,2025-02-13 16:32:12,"この度は、数ある宿泊施設から当ホテルをお選びいただきまして誠にありがとうございました。当ホテル従業員一同、心より厚くお礼申し上げます。また、今回のようなサービスに対するご感想をお寄せいただきましたこと、重ねてお礼申し上げます。
このような嬉しく、ありがたいお言葉を拝読し、大変喜ばしい限りです。恐縮ではございますが、より一層お客様にお喜びをいただける場を目指し、精進を重ねて参ります。
お近くへお出かけの折には、是非またお立ち寄りくださいませ。当ホテル従業員一同、心よりお待ち申し上げております。今後ともオリエンタルホテル東京べイを何卒よろしくお願い申し上げます。

オリエンタルホテル東京ベイ　スタッフ一同","この度はご宿泊いただき、誠にありがとうございます。お子様とのご滞在を快適に過ごしていただけたようで、スタッフ一同とても嬉しく思います。ラウンジやアメニティバーのご利用、そして朝食での体験もご満足いただけたとのこと、安心いたしました。次回はぜひベビールームもお試しくださいませ。
 

 またご家族でお越しいただけることを心よりお待ちしております。心温まるご感想をありがとうございました。","ご来店いただき、また詳しいご感想をお寄せいただきありがとうございます。
 

 赤ちゃんとのご滞在が快適だったとのこと、大変嬉しく思います。駅直結やシャトルバスの便利さ、ラウンジのドリンクやアレルギー対応のお菓子についてもご好評いただけたようで何よりです。
 

 お部屋やアメニティ、朝食での体験についてもお褒めいただき、お客様の笑顔を思い浮かべながらスタッフ一同喜んでおります。お子様に配慮した対応ができたこと、そしてまたご利用いただけるとのお言葉、本当にありがとうございます。
 

 今後とも、皆様が快適に過ごせるよう努めて参りますので、ぜひまたお越しくださいませ。素敵な時間を過ごしていただけるよう、心よりお待ちしております。"
193570212,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,コスパ良いです。スタッフか少ないので、時間のゆとりが必要です。,ja,4,POSITIVE,2025-02-10 16:34:51,"この度はオリエンタルホテル東京ベイにご宿泊賜りまして誠にありがとうございます。また、ご滞在の感想をお寄せいただき重ねて厚く御礼申し上げます。
お客様のまたのお越しを、心よりお待ち申し上げております。

オリエンタルホテル東京ベイ　スタッフ一同",ご来店いただきありがとうございます。コストパフォーマンスにご満足いただけたことを嬉しく思います。スタッフの人数については、今後の改善に努めて参りますので、ご理解いただけますと幸いです。またお越しいただけることを心よりお待ちしております。,"ご来店いただきありがとうございます。コストパフォーマンスをお褒めいただき、大変嬉しく思います。 
 

 スタッフが少ないためにお待たせしてしまうことがあるかもしれませんが、ご理解いただき感謝いたします。今後もサービス向上に努めてまいりますので、ぜひまたお越しください。お待ちしております。"
193570213,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,"4人家族ですディズニーランド訪問しようと予約しましたシャトルバスが頻繁にあって良かったし、部屋も広くて浴室分離型で動線が重なりませんディズニーランドに行ってきた後に足マッサージ器、本当に有用によく使いました🙂陸橋の向こう側にイオンモール、ダイソー、セリア、無印良品韓国人が好きなショッピングスポットがみんな集まっていて楽で良かったです宿泊客ラウンジのシューアイスクリーム本当に美味しかったです！銀座まで地下鉄で30分ほどかかります次にまた東京に行くなら市内中心部よりはここにまた泊まりたいですね🙂4인 가족입니다디즈니랜드 방문하려고 예약했습니다셔틀버스가 자주 있어서 좋았고,방도 넓고 욕실 분리형으로동선이 겹치지 않습니다디즈니랜드에 다녀온 후에발 마사지기,정말 유용하게 잘 사용했습니다🙂육교 건너편에 이온몰, 다이소, 세리아, 무인양품한국인이 좋아하는 쇼핑 장소가모두 모여 있어서 편해서 좋았습니다숙박객 라운지의슈 아이스크림 정말 맛있었어요!긴자까지 지하철로 30분 정도 걸립니다다음에 또 도쿄에 간다면도심보다는 여기에 또 묵고 싶네요🙂",ko,5,POSITIVE,2025-02-10 16:34:51,"수많은 숙박 시설 중에서 저희 호텔을 선택해 주셔서 대단히 감사합니다. 저희 호텔 직원 일동은 진심으로 감사의 말씀을 드립니다. 또한, 저희 서비스에 대한 좋은 평가를 보내주신 것에 대해 다시 한 번 감사의 말씀을 드립니다.
이렇게 기쁘고 감사한 말씀을 읽게 되어 매우 기쁘게 생각합니다. 죄송한 말씀이지만, 더 많은 고객님들께 기쁨을 드릴 수 있는 자리를 만들기 위해 더욱 정진하겠습니다.
가까운 곳에 오실 일이 있으시면 꼭 다시 한 번 들러 주시기 바랍니다. 저희 호텔 직원 일동은 진심으로 기다리고 있습니다. 앞으로도 오리엔탈 호텔 도쿄 베이를 많이 이용해 주시기 바랍니다.

오리엔탈 호텔 도쿄 베이 직원 일동","디즈니랜드 방문을 위해 저희를 선택해 주시고, 소중한 후기 남겨주셔서 감사합니다.
 

 셔틀버스, 넓은 객실 공간, 그리고 발 마사지 기기까지 즐겁게 이용하셨다니 정말 기쁩니다. 
 

 또한, 주변 쇼핑 편의성까지도 만족하셨다니 다행입니다. 
 

 다음 번에 다시 도쿄를 방문하실 때 저희와 함께 하시기를 기대합니다. 
 

 더 나은 서비스를 위해 항상 최선을 다하는 저희가 되겠습니다. 
 

 감사합니다!","소중한 후기 남겨주셔서 감사합니다. 
 

 디즈니랜드 방문 후에 저희 시설과 서비스가 만족하셨다니 정말 기쁩니다. 
 

 셔틀버스와 넓고 쾌적한 방, 그리고 다양한 쇼핑 장소가 가까이 있어서 편리하게 이용하신 것 같아 다행입니다. 
 

 다음에 도쿄에 오실 기회가 있다면 꼭 다시 찾아주시길 바라며, 다시 뵙기를 기다리고 있겠습니다! 😊"
193570214,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,"ファンタジースプリングス利用のため前泊しました●良いところ- ホテル下にあるローソンが大きくて、何でも揃っている。スキンケアセット、夜ご飯、朝ごはん、筆記用具、カメラまで買えて素晴らしいです。店員さんもコンビニでは珍しく愛想のいい人が多かった- 何よりも駅から近い。新浦安駅へアクセスがよかった- リノベーションされたばかりで、部屋の中は清潔で綺麗だった- スタッフさんが親切- 近くにイオンモールなどがあり、食事や買い物に困らない×気になったところ- 30年前に建設されたホテルのため、エレベーターのボタンがところどころハゲていて階数が分かりづらい、エレベーターが人数に対して足りない- 壁が薄いので、廊下や玄関にいると人の会話の内容が丸聞こえ- 子連れではないので、子供たちが走り回ってたりと騒がしく感じストレスだった(逆にファミリー層には周りに気を使わなくて良いホテルだと思う）- ラウンジには期待したようなものはなく、飲み物とチョコなどのお菓子程度- 加湿器を設定したが部屋の乾燥が気になった周りのホテルと比較しても金曜日の夜で、1人12,000円とお手頃価格で宿泊できたので満足できる滞在でした。",ja,4,POSITIVE,2025-02-09 16:48:18,"この度はオリエンタルホテル東京ベイにご宿泊賜りまして誠にありがとうございます。また、ご滞在の感想をお寄せいただき重ねて厚く御礼申し上げます。
お客様のまたのお越しを、心よりお待ち申し上げております。

オリエンタルホテル東京ベイ一同","ご利用いただきありがとうございます。また、詳細なご感想もお寄せいただき感謝申し上げます。
 

 当ホテルの立地やスタッフの応対、客室の清潔さを評価いただき嬉しく思います。コンビニの充実ぶりについてもお役に立てたようで幸いです。
 

 一方で、エレベーターの設備や騒音といった点でご不便をおかけし申し訳ございません。これらのご意見は、今後の改善に役立ててまいります。
 

 またのご利用を心よりお待ちしております。お客様の次回のご宿泊がさらに快適なものとなるよう努めてまいります。","この度はご宿泊いただきありがとうございました。
 

 ホテルや周辺のコンビニ、そして駅へのアクセスについて高く評価していただき、大変嬉しく思います。スタッフのサービスについてもお褒めの言葉をいただき、感謝申し上げます。
 

 一方で、エレベーターや壁の薄さ、ラウンジの内容など、ご不便をおかけした点については誠に申し訳ございません。貴重なご意見を参考にし、今後の改善に努めてまいります。
 

 お手頃な価格でご満足いただけたとのことで安心いたしました。次回のご利用を心よりお待ちしております。"
193436040,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,娘と孫とのディズニー旅行の後泊に利用させていただきました実は少し前にこちらのホテルを予約していたのですが、直前に孫が発熱し、キャンセルせざるを得ませんでした。その際とてもご配慮いただいたので、次も絶対こちらに宿泊すると決めておりました。オリエンタルフロアを利用させていただきましたが、お部屋やお風呂が広く、孫がとてもうれしそうでした。トイレとお風呂が別なのもありがたかったです。ベビーカーはたたまずにドア前のスペースに余裕で置けますし、荷物も広げ放題。リファのドライヤー、ヘアアイロン、シャワーヘッドは娘共々テンション爆上がりでした笑　足マッサージ機もばっちり使用させていただき、一日中パークを歩き回った足の回復がとても早かったように思います。アメニティも充実しているので、持参の荷物をかなり減らすことができました。立地も良く、翌日の予定もスムーズにこなせました。また絶対利用させていただきたいです。,ja,5,POSITIVE,2025-02-08 16:48:09,"この度は、数ある宿泊施設から当ホテルをお選びいただきまして誠にありがとうございました。当ホテル従業員一同、心より厚くお礼申し上げます。
この度のご滞在に満足いただけた様で大変喜ばしい限りです。
お近くへお出かけの折には、是非またお立ち寄りくださいませ。当ホテル従業員一同、心よりお待ち申し上げております。今後ともオリエンタルホテル東京べイを何卒よろしくお願い申し上げます。
オリエンタルホテル東京ベイ　スタッフ一同","この度はご家族でのご宿泊、誠にありがとうございます。また、過去のご事情にも関わらず再び当ホテルをお選びいただいたこと、心より感謝申し上げます。
 

 オリエンタルフロアでのご滞在をお楽しみいただけたようで、特にお孫様の笑顔が想像できてとてもうれしく思います。設備やアメニティがご期待に添えたことも何よりです。特にリファのアイテムや足マッサージ機がお役に立てたとのことで、嬉しく存じます。
 

 これからも快適にご利用いただけるよう、スタッフ一同心を込めてお迎えいたします。次回のご来訪を心よりお待ちしております。どうぞお気をつけてお過ごしください。","この度はご利用いただき、誠にありがとうございます。
 

 ディズニー旅行後の宿泊に当ホテルを選んでいただき、大変嬉しく思います。また、キャンセルの際にご配慮できたことも光栄です。
 

 オリエンタルフロアでのご滞在がご満足いただけたようで何よりです。お部屋の広さやアメニティにもご満足いただけたとのこと、スタッフ一同喜んでおります。
 

 お孫様が楽しんでいただけたことは、私たちにとっても大切な瞬間です。次回のご来店を心よりお待ちしております。お気をつけてお越しください。"
190043638,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,お部屋広いし駅直結だしディズニーへの無料バスもあるし良かったです,ja,5,POSITIVE,2025-02-02 18:02:05,"この度は、数ある宿泊施設から当ホテルをお選びいただきまして誠にありがとうございました。当ホテル従業員一同、心より厚くお礼申し上げます。また、今回のようなサービスに対するご感想をお寄せいただきましたこと、重ねてお礼申し上げます。
このような嬉しく、ありがたいお言葉を拝読し、大変喜ばしい限りです。恐縮ではございますが、より一層お客様にお喜びをいただける場を目指し、精進を重ねて参ります。
お近くへお出かけの折には、是非またお立ち寄りくださいませ。当ホテル従業員一同、心よりお待ち申し上げております。今後ともオリエンタルホテル東京べイを何卒よろしくお願い申し上げます。

オリエンタルホテル東京ベイ　スタッフ一同",素敵なご評価をいただき、ありがとうございます。お部屋の広さや駅直結の便利さ、またディズニーへの無料バスがお役に立てたことを嬉しく思います。今後とも快適なご滞在を提供できるよう努めてまいりますので、ぜひまたお越しください。お待ちしております。,"ご宿泊いただき、ありがとうございます。
 

 お部屋の広さや駅直結の便利さ、さらにディズニーへの無料バスをご利用いただけたとのことで、大変嬉しく思います。
 

 またのご利用を心よりお待ちしております。"
190003391,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,2泊で使わせていただきました！ディズニー旅行は何度かしたことありましたが、今までで一番いいホテルでした(TT)✨✨　　お部屋は広いし、お風呂も広いし、足のマッサージ機もついてるし、駅から近いし、サービスはいいし…。　旦那もすっっごく気に入ったみたいで、これからディズニー来る時はここのホテルで！と言っていました。　妊婦の私にとって、お風呂が広いのはとてもありがたかったです。　子供生まれたあとも絶対ディズニーに来るのでその時も絶対にここを使わせていただきます(o^^o),ja,5,POSITIVE,2025-02-01 18:09:22,"この度は、数ある宿泊施設から当ホテルをお選びいただきまして誠にありがとうございました。当ホテル従業員一同、心より厚くお礼申し上げます。また、今回のようなサービスに対するご感想をお寄せいただきましたこと、重ねてお礼申し上げます。
このような嬉しく、ありがたいお言葉を拝読し、大変喜ばしい限りです。恐縮ではございますが、より一層お客様にお喜びをいただける場を目指し、精進を重ねて参ります。
お近くへお出かけの折には、是非またお立ち寄りくださいませ。当ホテル従業員一同、心よりお待ち申し上げております。今後ともオリエンタルホテル東京べイを何卒よろしくお願い申し上げます。

オリエンタルホテル東京ベイ　スタッフ一同","この度は当ホテルをご利用いただき、誠にありがとうございます。また、素晴らしいご感想をいただき大変嬉しく思っております。
 

 ご滞在中、ご満足いただけたようで光栄です。とくにご妊娠中のお客様にとって快適だったとのことで、私たちも安心いたしました。ご家族皆様が楽しんでいただけたこと、とても励みになります。
 

 次回、ディズニーを訪れる際にはぜひまたお越しください。お子様とご一緒に楽しい時間を過ごせるよう、スタッフ一同心よりお待ち申し上げております。","この度は2泊のご利用、誠にありがとうございました。
 

 ディズニー旅行を楽しんでいただけたようで、また「今までで一番いいホテル」との嬉しいお言葉をいただき、大変感激しております。 
 

 お部屋やお風呂、そしてマッサージ機など、快適にお過ごしいただけたことが伝わり、私たちもとても嬉しいです。 
 

 ご妊娠中の方にも配慮した施設を整えておりますので、その点もお喜びいただけたことが何よりです。お子様が生まれた後もぜひお越しください。 
 

 これからも、皆様にとって快適なホテルであり続けられるよう努めて参ります。お待ちしております！"
189268147,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,東京旅行で利用しましたが利便性もよく、駅前で、ディズニー行きのシャトルバスもあり、1階に？なコンビニ直結、部屋もリニューアルされていたのか新築並みに綺麗で、部屋にマッサージ機器もありました。ウェルカムドリンク(アルコールあり)に子供用のお菓子もあり、大人から子供まで楽しめるホテルです。空港までの荷物配送もあり(有料)、スタッフの方もしっかり教育されているなと言う感じもしました！また東京旅行の際には利用したいホテルの一つです◎,ja,5,POSITIVE,2025-01-26 18:20:40,"この度は、数ある宿泊施設から当ホテルをお選びいただきまして誠にありがとうございました。当ホテル従業員一同、心より厚くお礼申し上げます。また、今回のようなサービスに対するご感想をお寄せいただきましたこと、重ねてお礼申し上げます。
このような嬉しく、ありがたいお言葉を拝読し、大変喜ばしい限りです。恐縮ではございますが、より一層お客様にお喜びをいただける場を目指し、精進を重ねて参ります。
お近くへお出かけの折には、是非またお立ち寄りくださいませ。当ホテル従業員一同、心よりお待ち申し上げております。今後ともオリエンタルホテル東京べイを何卒よろしくお願い申し上げます。",この度はご利用いただき、素晴らしいご感想をありがとうございます。利便性や客室の快適さを評価いただき、とても嬉しく思います。また、シャトルバスやウェルカムドリンクなどのサービスが、ご家族皆様で楽しんでいただけたとのこと、何よりです。スタッフへのお褒めの言葉もありがとうございます。次回の東京旅行でも、ぜひお立ち寄りください。スタッフ一同、心よりお待ちしております。,"この度はご宿泊いただき、誠にありがとうございます。
 

 利便性やお部屋の清潔さ、さらにご家族で楽しんでいただけたとのお言葉、大変嬉しく思います。ウェルカムドリンクやお菓子のサービスもご満足いただけたようで何よりです。
 

 スタッフへのお褒めのお言葉も励みになります。これからも皆様に快適な時間を提供できるよう努めてまいりますので、次回の東京旅行の際にもぜひお越しください。
 

 心よりお待ちしております。"
